Name,Price,Rating,Specifications,Link
JVC HA-EBR80 Headset,"₹2,685",4.2,"In ear Wireless Earbuds, 13.5mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/jvc-ha-ebr80-headset-msf608847
Wings Phantom 540 Bluetooth Headset,"₹1,299",3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/wings-phantom-540-bluetooth-headset-msf613415
Mivi DuoPods i4 Bluetooth Headset,₹899,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/mivi-duopods-i4-bluetooth-headset-msf616609
Philips SHE2105 Headset,"₹3,089",4.0,"In ear Wireless Earbuds, 15mm, Dynamic Driver, Detachable Cable",https://www.mysmartprice.com/audio/philips-she2105-headset-msf607830
Xiaomi Redmi Buds 3 Lite Bluetooth Headset,"₹1,592",3.5,"In ear Wireless Earbuds, Bluetooth v5.2, Replaceable Earbuds",https://www.mysmartprice.com/audio/xiaomi-redmi-buds-3-lite-bluetooth-headset-msf601750
Wings Phantom 250 Bluetooth Headset,₹899,3.5,"In ear Wireless Earbuds, Bluetooth v5.2, 8 hrs Playback Time, 13mm Driver, Noise Reduction, 200 hrs standby time",https://www.mysmartprice.com/audio/wings-phantom-250-bluetooth-headset-msf601282
Boult Audio Airbass Z15 Bluetooth Headset,"₹1,299",3.3,"In ear Wireless Earbuds, Bluetooth v5.0, 8 hrs Playback Time, Replaceable Earbuds, 32 hrs standby time",https://www.mysmartprice.com/audio/boult-audio-airbass-z15-bluetooth-headset-msf601522
Truke Buds Pro Bluetooth Headset,"₹1,299",3.4,"In ear Wireless Earbuds, Bluetooth v5.2, 48 hrs Playback Time, 12.4mm, Dynamic Driver, Replaceable Earbuds, 180 hrs standby time",https://www.mysmartprice.com/audio/truke-buds-pro-bluetooth-headset-msf601663
Fire-Boltt Fire Pods Ninja Pro 402 Bluetooth Headset,"₹5,499",3.8,"In ear Wireless Earbuds, Bluetooth v5.1, 24 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 400 hrs standby time",https://www.mysmartprice.com/audio/fire-boltt-fire-pods-ninja-pro-402-bluetooth-headset-msf613262
Philips SHE3900 Headset,₹699,3.9,"In ear Wireless Earbuds, 8.6mm, Dynamic Driver",https://www.mysmartprice.com/audio/philips-she3900-headset-msf604426
LG Tone Free FP8 Bluetooth Earbuds,"₹26,460",4.3,"In ear Wireless Earbuds, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/lg-tone-free-fp8-bluetooth-earbuds-msf604663
PTron Bassbuds Zen Bluetooth Headset,₹799,3.5,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-bassbuds-zen-bluetooth-headset-msf601326
PTron PlayBuds 2 Bluetooth Headset,₹799,3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-playbuds-2-bluetooth-headset-msf613250
PTron Basspods 481 Bluetooth Headset,₹616,3.4,"In ear Wireless Earbuds, Bluetooth v5.0, 4 hrs Playback Time, Dynamic Driver, Noise Cancellation, 100 hrs standby time",https://www.mysmartprice.com/audio/ptron-basspods-481-bluetooth-headset-msf604661
Quantum Sonotrix X Bluetooth Headset,₹961,3.7,"In ear Wireless Earbuds, Bluetooth v5.0, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/quantum-sonotrix-x-bluetooth-headset-msf602493
PTron Bassbuds Rush Bluetooth Headset,₹799,3.4,"In ear Wireless Earbuds, 35 hrs Playback Time, Call control, 1.5  Charging Time",https://www.mysmartprice.com/audio/ptron-bassbuds-rush-bluetooth-headset-msf601388
Panasonic RP-HS34 Headset,"₹6,734",3.7,"In ear Wireless Earbuds, 14.3mm Driver",https://www.mysmartprice.com/audio/panasonic-rp-hs34-headset-msf608315
Boston Levin AirmaxPlus Bluetooth Headset,"₹1,049",4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 30 hrs Playback Time, 13mm Driver, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/boston-levin-airmaxplus-bluetooth-headset-msf616222
Boat Airdopes 141 Neo Bluetooth Headset,"₹1,399",3.6,"In ear Wireless Earbuds, Bluetooth v5.3, 43 hrs Playback Time, 10mm Driver, Replaceable Earbuds, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-141-neo-bluetooth-headset-msf612724
Boat Airdopes Fuel Bluetooth Headset,"₹1,199",3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 42 hrs Playback Time, 20mm Driver, Replaceable Earbuds, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-fuel-bluetooth-headset-msf611882
Boat Airdopes 91 Bluetooth Headset,₹898,3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm Driver, Replaceable Earbuds, 2 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-91-bluetooth-headset-msf616070
Noise Buds VS304 Bluetooth Earbuds,"₹1,299",3.7,"In ear Wireless Earbuds, Bluetooth v5.2, 35 hrs Playback Time, 13mm Driver, Call control",https://www.mysmartprice.com/audio/noise-buds-vs304-bluetooth-earbuds-msf601519
Noise Buds Ace Bluetooth Earbuds,₹504,3.5,"In ear Wireless Earbuds, Bluetooth v5.2, 6 hrs Playback Time, 13mm, Dynamic Driver, Call control",https://www.mysmartprice.com/audio/noise-buds-ace-bluetooth-earbuds-msf601527
Motorola Buds+ Bluetooth Headset,"₹9,999",4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 38 hrs Playback Time, 17mm, Dynamic Driver, Replaceable Earbuds, 1 hrs Charging Time",https://www.mysmartprice.com/audio/motorola-buds-bluetooth-headset-msf616980
Jabra Elite 7 Pro Bluetooth Headset,"₹7,999",3.8,"In ear Wireless Earbuds, Bluetooth v5.2, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/jabra-elite-7-pro-bluetooth-headset-msf602394
PTron Bassbuds NEO Bluetooth Headset,₹649,3.5,"In ear Wireless Earbuds, Bluetooth v5.3, 35 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-bassbuds-neo-bluetooth-headset-msf611598
Boat Airdopes 113 Bluetooth Headset,"₹1,799",3.7,"In ear Wireless Earbuds, Bluetooth v5.2, 24 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-113-bluetooth-headset-msf601483
Boat Airdopes 172 Bluetooth Headset,"₹1,599",3.4,"In ear Wireless Earbuds, Bluetooth v5.2, 42 hrs Playback Time, 6mm Driver, Replaceable Earbuds, 90 minute Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-172-bluetooth-headset-msf615655
Boult Audio AirBass ENCore X Bluetooth Headset,₹999,3.2,"In ear Wireless Earbuds, Bluetooth v5.1, 30 hrs Playback Time, 10mm Driver, Noise Cancellation, 168 hrs standby time",https://www.mysmartprice.com/audio/boult-audio-airbass-encore-x-bluetooth-headset-msf601939
JLAB Jbuds Air Pro Bluetooth Headset,"₹4,399",4.1,"In ear Wireless Earbuds, Bluetooth v5.1, 36 hrs Playback Time, 6mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/jlab-jbuds-air-pro-bluetooth-headset-msf613681
GOVO GOBUDS 920 Bluetooth Headset,"₹2,699",3.7,"In ear Wireless Earbuds, Bluetooth v5.1, 30 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/govo-gobuds-920-bluetooth-headset-msf601917
Boston Levin Storm 9 Bluetooth Headset,₹999,3.8,"In ear Wireless Earbuds, Bluetooth v5.2, 32 hrs Playback Time, Noise Cancellation, 100 hrs standby time, 2 hrs Charging Time",https://www.mysmartprice.com/audio/boston-levin-storm-9-bluetooth-headset-msf613945
PTron Zenbuds Evo Bluetooth Headset,₹799,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 32 hrs Playback Time, 13mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/ptron-zenbuds-evo-bluetooth-headset-msf612722
Wings X Fire Bluetooth Headset,₹999,3.7,"In ear Wireless Earbuds, 40 hrs Playback Time, Call control",https://www.mysmartprice.com/audio/wings-x-fire-bluetooth-headset-msf601391
TAGG Liberty Buds Pro Bluetooth Headset,₹919,3.6,"In ear Wireless Earbuds, Bluetooth v5.0, 30 hrs Playback Time, 10mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/tagg-liberty-buds-pro-bluetooth-headset-msf602033
TAGG Rogue 500GT Bluetooth Headset,"₹1,999",3.4,"In ear Wireless Earbuds, Noise Cancellation",https://www.mysmartprice.com/audio/tagg-rogue-500gt-bluetooth-headset-msf601801
GOVO GOBUDS 902 Bluetooth Headset,"₹2,499",3.6,"In ear Wireless Earbuds, Bluetooth v5.0, 20 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 3 hrs Charging Time",https://www.mysmartprice.com/audio/govo-gobuds-902-bluetooth-headset-msf601916
Edifier NeoBuds Pro Bluetooth Headset,"₹7,634",4.0,"In ear Wireless Earbuds, Bluetooth v5.0, 18 hrs Playback Time, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/edifier-neobuds-pro-bluetooth-headset-msf601204
Noise Buds VS204 Bluetooth Headset,"₹1,499",3.7,"In ear Wireless Earbuds, Bluetooth v5.2, 50 hrs Playback Time, 13mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/noise-buds-vs204-bluetooth-headset-msf601588
Samsung Galaxy Buds FE Bluetooth Headset,"₹3,999",4.1,"In ear Wireless Earbuds, Bluetooth v5.2, 30 hrs Playback Time, Replaceable Earbuds",https://www.mysmartprice.com/audio/samsung-galaxy-buds-fe-bluetooth-headset-msf613552
Zebronics Zeb-Sound Bomb X1 Bluetooth Headset,"₹1,299",3.3,"Bluetooth v5.0, 6 hrs Playback Time, 6mm, Dynamic Driver, Call control, 30 hrs standby time",https://www.mysmartprice.com/audio/zebronics-zeb-sound-bomb-x1-bluetooth-headset-msf601422
Wings Phantom 320 Bluetooth Headset,₹999,3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, 13mm Driver",https://www.mysmartprice.com/audio/wings-phantom-320-bluetooth-headset-msf616766
LG Tone Free HBS-FN7 Bluetooth Headset,"₹9,990",4.0,"In ear Wireless Earbuds, Bluetooth v5.0, 5 hrs Playback Time, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/lg-tone-free-hbs-fn7-bluetooth-headset-msf602932
Truke Air Buds Bluetooth Headset,₹799,3.5,"In ear Wireless Earbuds, Bluetooth v5.1, 48 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 180 hrs standby time",https://www.mysmartprice.com/audio/truke-air-buds-bluetooth-headset-msf602013
Boult Audio K40 Bluetooth Headset,₹898,4.2,"In ear Wireless Earbuds, Bluetooth v5.3, 48 hrs Playback Time, 13mm Driver, Noise Cancellation, 100 minute Charging Time",https://www.mysmartprice.com/audio/boult-audio-k40-bluetooth-headset-msf616317
Truke Buds A1 Bluetooth Headset,₹699,3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 48 hrs Playback Time, Noise Cancellation",https://www.mysmartprice.com/audio/truke-buds-a1-bluetooth-headset-msf601306
Jabra Elite 2 Bluetooth Headset,"₹3,538",3.6,"In ear Wireless Earbuds, Bluetooth v5.2, 7 hrs Playback Time, 6mm Driver, Noise Cancellation, 240 hrs standby time",https://www.mysmartprice.com/audio/jabra-elite-2-bluetooth-headset-msf602045
Skullcandy Chops Flex Sport Headset,"₹1,299",3.6,"In ear Wireless Earbuds, Dynamic Driver, Tangle Free",https://www.mysmartprice.com/audio/skullcandy-chops-flex-sport-headset-msf604020
Marshall Minor III Bluetooth Headset,"₹7,998",3.1,"In ear Wireless Earbuds, Bluetooth v5.2, 25 hrs Playback Time, 12mm, Dynamic Driver, Call control, 3.5 hrs Charging Time",https://www.mysmartprice.com/audio/marshall-minor-iii-bluetooth-headset-msf601775
Motorola Verve Buds 500 Bluetooth Earbuds,"₹11,539",3.4,"In ear Wireless Earbuds, Bluetooth v5.0, 3 hrs Playback Time, Dynamic Driver, Replaceable Earbuds, 2 hrs Charging Time",https://www.mysmartprice.com/audio/motorola-verve-buds-500-bluetooth-earbuds-msf603749
Nokia Wired Buds WB 101 Headset,₹249,3.8,"In ear Wireless Earbuds, 9.4mm Driver, Tangle Free",https://www.mysmartprice.com/audio/nokia-wired-buds-wb-101-headset-msf602071
LG TONE Free T90 Bluetooth Headset,"₹32,012",4.2,"In ear Wireless Earbuds, Noise Cancellation",https://www.mysmartprice.com/audio/lg-tone-free-t90-bluetooth-headset-msf614422
Nothing Ear (a) Bluetooth Headset,"₹6,999",4.3,"In ear Wireless Earbuds, Bluetooth v5.3, 24.5 hrs Playback Time, 11mm, Dynamic Driver",https://www.mysmartprice.com/audio/nothing-ear-a-bluetooth-headset-msf616956
beatXP Tune XPods Bluetooth Headset,₹899,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/beatxp-tune-xpods-bluetooth-headset-msf613585
Hoppup AirDoze Z5 Bluetooth Headset,₹799,3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 13mm Driver",https://www.mysmartprice.com/audio/hoppup-airdoze-z5-bluetooth-headset-msf616865
Portronics Harmonics Twins S6 Bluetooth Headset,₹849,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s6-bluetooth-headset-msf612109
Infinity Swing 320 Bluetooth Headset,"₹1,299",3.4,"In ear Wireless Earbuds, Bluetooth v5.0, 19 hrs Playback Time, Replaceable Earbuds",https://www.mysmartprice.com/audio/infinity-swing-320-bluetooth-headset-msf601518
Philips TAT1215BK Bluetooth Headset,"₹1,280",3.2,"In ear Wireless Earbuds, Bluetooth v5.0, 6 hrs Playback Time, 6mm Driver, Noise Cancellation, 50 hrs standby time",https://www.mysmartprice.com/audio/philips-tat1215bk-bluetooth-headset-msf602785
vivo TWS 2e Bluetooth Headset,"₹4,999",3.8,"In ear Wireless Earbuds, Bluetooth v5.2, 27 hrs Playback Time, 12.2mm, Dynamic Driver, Noise Cancellation, 1 hrs Charging Time",https://www.mysmartprice.com/audio/vivo-tws-2e-bluetooth-headset-msf602654
JBL Quantum Air Bluetooth Headset,"₹9,999",4.2,"In ear Wireless Earbuds, Bluetooth v5.2, 8 hrs Playback Time, 6.8mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/jbl-quantum-air-bluetooth-headset-msf612718
Boat Airdopes Genesis Bluetooth Earbuds,"₹1,164",3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 9 hrs Playback Time, 13mm Driver, Call control, 45 hrs standby time",https://www.mysmartprice.com/audio/boat-airdopes-genesis-bluetooth-earbuds-msf611806
LG Tone Free HBS-FN4 Bluetooth Headset,"₹9,524",3.7,"In ear Wireless Earbuds, Bluetooth v5.0, 18 hrs Playback Time, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/lg-tone-free-hbs-fn4-bluetooth-headset-msf602730
Maxell EB-95 Headset,"₹1,795",3.6,"In ear Wireless Earbuds, 32mm, Dynamic Driver",https://www.mysmartprice.com/audio/maxell-eb-95-headset-msf604301
PTron PlayBuds 1 Pro Bluetooth Headset,₹899,3.4,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 13mm Driver, Noise Isolation",https://www.mysmartprice.com/audio/ptron-playbuds-1-pro-bluetooth-headset-msf613249
PTron Basspods Buds Plus Bluetooth Headset,₹599,3.7,"In ear Wireless Earbuds, Bluetooth v5.1, 40 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-basspods-buds-plus-bluetooth-headset-msf613063
GOVO GOBUDS 400 Bluetooth Headset,"₹1,499",3.6,"In ear Wireless Earbuds, Bluetooth v5.0, 20 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/govo-gobuds-400-bluetooth-headset-msf601914
GOVO GoBuds 445 Bluetooth Headset,"₹1,399",4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 72 hrs Playback Time, 12mm Driver, Replaceable Earbuds, 200 hrs standby time",https://www.mysmartprice.com/audio/govo-gobuds-445-bluetooth-headset-msf613271
Portronics Harmonics Twins S4 Bluetooth Headset,₹699,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 16  Playback Time, 13mm Driver, Replaceable Earbuds, 2 hrs Charging Time",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s4-bluetooth-headset-msf613138
Syska Sonic Buds IEB800 Bluetooth Headset,₹999,3.5,"In ear Wireless Earbuds, Replaceable Earbuds",https://www.mysmartprice.com/audio/syska-sonic-buds-ieb800-bluetooth-headset-msf601521
Jabra Elite 8 Active Bluetooth Headset,"₹8,999",4.2,"In ear Wireless Earbuds, Bluetooth v5.3, 56 hrs Playback Time, 6mm Driver, Noise Cancellation, 315 Day standby time",https://www.mysmartprice.com/audio/jabra-elite-8-active-bluetooth-headset-msf613266
Motorola Moto Buds Bluetooth Headset,"₹4,999",3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 42 hrs Playback Time, 12.4mm, Dynamic Driver, Noise Cancellation, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/motorola-moto-buds-bluetooth-headset-msf617417
Nope Sonic X1 Bluetooth Headset,₹749,3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 13mm Driver, Call control, 2 hrs Charging Time",https://www.mysmartprice.com/audio/nope-sonic-x1-bluetooth-headset-msf617310
Portronics Harmonics Twins S5 Bluetooth Headset,₹749,3.6,"In ear Wireless Earbuds, Bluetooth v5.2, 15 hrs Playback Time, Replaceable Earbuds",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s5-bluetooth-headset-msf611603
Philips SHQ1205TBK Headset,₹699,3.8,"In ear Wireless Earbuds, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/philips-shq1205tbk-headset-msf604105
Boat Airdopes 458 Bluetooth Headset,₹984,3.3,"In ear Wireless Earbuds, Bluetooth v5.1, 23 hrs Playback Time, 11mm Driver, Replaceable Earbuds, 2 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-458-bluetooth-headset-msf611883
Nothing Ear Bluetooth Headset,"₹10,999",4.4,"In ear Wireless Earbuds, Bluetooth v5.3, 24 hrs Playback Time, 11mm, Dynamic Driver",https://www.mysmartprice.com/audio/nothing-ear-bluetooth-headset-msf616955
Blaupunkt BTW15 Bluetooth Headset,"₹1,000",3.2,"In ear Wireless Earbuds, 14 hrs Playback Time, 10mm, Dynamic Driver, LED headphones",https://www.mysmartprice.com/audio/blaupunkt-btw15-bluetooth-headset-msf601622
Mivi DuoPods A250 Bluetooth Earbuds,₹899,3.5,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, Call control, 2 hrs Charging Time",https://www.mysmartprice.com/audio/mivi-duopods-a250-bluetooth-earbuds-msf613263
PTron Bassbuds Razer Bluetooth Headset,₹599,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-bassbuds-razer-bluetooth-headset-msf615671
Truke Buds Clarity 2 Bluetooth Headset,"₹1,099",3.4,"In ear Wireless Earbuds, Bluetooth v5.3, 80 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/truke-buds-clarity-2-bluetooth-headset-msf615681
Inbase Buds Mini Pro Bluetooth Headset,₹599,4.1,"In ear Wireless Earbuds, Bluetooth v5.0, 5 hrs Playback Time, 10mm, Dynamic Driver, Replaceable Earbuds, 480 hrs standby time",https://www.mysmartprice.com/audio/inbase-buds-mini-pro-bluetooth-headset-msf601857
JBL Live Free 2 Bluetooth Headset,"₹9,999",3.8,"In ear Wireless Earbuds, 35 hrs Playback Time, 11mm, Dynamic Driver, Replaceable Earbuds, 2 hrs Charging Time",https://www.mysmartprice.com/audio/jbl-live-free-2-bluetooth-headset-msf601431
Philips TAT3225 TWS Bluetooth Headset,₹698,3.2,"In ear Wireless Earbuds, Bluetooth v5.2, 24 hrs Playback Time, 13mm, Dynamic Driver, Call control, 25 hrs standby time",https://www.mysmartprice.com/audio/philips-tat3225-tws-bluetooth-headset-msf601794
Nu Republic Epic X3 Bluetooth Headset,"₹1,099",4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 48 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/nu-republic-epic-x3-bluetooth-headset-msf615691
Amazon Echo Buds 2nd Gen Bluetooth Headset,"₹10,999",3.7,"In ear Wireless Earbuds, Bluetooth v5.0, 6 hrs Playback Time, 5.7mm Driver, Noise Cancellation, 19.5 hrs standby time",https://www.mysmartprice.com/audio/amazon-echo-buds-2nd-gen-bluetooth-headset-msf601977
Portronics Harmonics Twins S9 Bluetooth Earbuds,₹949,4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 30 hrs Playback Time, 13mm Driver, Call control",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s9-bluetooth-earbuds-msf613284
Portronics Harmonics Twins S2 Bluetooth Earbuds,₹949,3.4,"In ear Wireless Earbuds, Bluetooth v5.0, Call control",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s2-bluetooth-earbuds-msf602520
Oraimo Rock Bluetooth Headset,₹961,3.3,"In ear Wireless Earbuds, Bluetooth v5.2, 24 hrs Playback Time, 10mm Driver, Noise Cancellation, 120 hrs standby time",https://www.mysmartprice.com/audio/oraimo-rock-bluetooth-headset-msf613277
Portronics Harmonics Twins S7 Bluetooth Headset,₹949,3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 35 hrs Playback Time, Noise Cancellation",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s7-bluetooth-headset-msf613283
AmazonBasics GATWS-01 Bluetooth Headset,₹709,3.7,"In ear Wireless Earbuds, Bluetooth v5.1, 60 hrs Playback Time, 13mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/amazonbasics-gatws-01-bluetooth-headset-msf615699
Portronics Harmonics Twins S11 Bluetooth Headset,"₹1,049",4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 30 hrs Playback Time, 10mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s11-bluetooth-headset-msf615706
OPPO Enco Air 3 Bluetooth Earbuds,"₹2,999",4.1,"In ear Wireless Earbuds, Bluetooth v5.2, 25 hrs Playback Time, 13.4mm, Dynamic Driver, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/oppo-enco-air-3-bluetooth-earbuds-msf601356
PTron Bassbuds Turbo Bluetooth Headset,₹599,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-bassbuds-turbo-bluetooth-headset-msf615674
Boat Airdopes 391 Bluetooth Headset,"₹2,099",3.2,"In ear Wireless Earbuds, Bluetooth v5.0, 6mm, Dynamic Driver, Replaceable Earbuds, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-391-bluetooth-headset-msf602532
Syska Sonic Buds IEB900 Bluetooth Headset,"₹1,238",3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, Replaceable Earbuds, 2 hrs Charging Time",https://www.mysmartprice.com/audio/syska-sonic-buds-ieb900-bluetooth-headset-msf613348
JBL C100TWS Bluetooth Earbuds,"₹2,474",3.5,"In ear Wireless Earbuds, Bluetooth v5.0, 5 hrs Playback Time, 10mm, Dynamic Driver, LED headphones, 2 hrs standby time",https://www.mysmartprice.com/audio/jbl-c100tws-bluetooth-earbuds-msf603391
Audio Technica ATH-SQ1TW Bluetooth Headset,"₹4,220",4.3,"In ear Wireless Earbuds, Bluetooth v5.0, Replaceable Earbuds",https://www.mysmartprice.com/audio/audio-technica-ath-sq1tw-bluetooth-headset-msf611600
Motorola Verve Buds 120 Bluetooth Headset,"₹9,708",3.5,"In ear Wireless Earbuds, Replaceable Earbuds",https://www.mysmartprice.com/audio/motorola-verve-buds-120-bluetooth-headset-msf601673
Portronics Harmonics Twins S8 Bluetooth Earbuds,"₹1,199",4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 30  Playback Time, 13mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s8-bluetooth-earbuds-msf615181
Zebronics Zeb Sound Bomb 9 Bluetooth Earbuds,"₹1,123",3.4,"In ear Wireless Earbuds, Bluetooth v5.2, 2.5 hrs Playback Time, 13mm Driver, Call control, 25 hrs standby time",https://www.mysmartprice.com/audio/zebronics-zeb-sound-bomb-9-bluetooth-earbuds-msf601286
Noise Buds VS103 Pro Bluetooth Headset,"₹1,999",3.4,"In ear Wireless Earbuds, Bluetooth v5.2, 32 hrs Playback Time, 10mm Driver, Noise Reduction, 2.30 hrs Charging Time",https://www.mysmartprice.com/audio/noise-buds-vs103-pro-bluetooth-headset-msf612145
Fire-Boltt Fire Pods Rhythm ANC 901 Bluetooth Headset,"₹3,999",3.7,"In ear Wireless Earbuds, Bluetooth v5.1, 42 hrs Playback Time, Dynamic Driver, Noise Cancellation, 2.15 hrs Charging Time",https://www.mysmartprice.com/audio/fire-boltt-fire-pods-rhythm-anc-901-bluetooth-headset-msf601604
PTron BudSENS 1 Bluetooth Headset,"₹3,999",3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 60 hrs Playback Time, 13mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/ptron-budsens-1-bluetooth-headset-msf616650
Yamaha TW-E5B Bluetooth Headset,"₹5,487",3.9,"In ear Wireless Earbuds, Bluetooth v5.2, 30 hrs Playback Time, Replaceable Earbuds, 4 hrs Charging Time",https://www.mysmartprice.com/audio/yamaha-tw-e5b-bluetooth-headset-msf613412
GOVO GoBuds 577 Bluetooth Headset,"₹1,514",3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 52 hrs Playback Time, 13mm Driver, Replaceable Earbuds, 200 hrs standby time",https://www.mysmartprice.com/audio/govo-gobuds-577-bluetooth-headset-msf613270
Boat Airdopes 501 Bluetooth Headset,"₹2,930",3.2,"In ear Wireless Earbuds, Bluetooth v5.0, Dynamic Driver, Replaceable Earbuds, 70 hrs standby time, 2 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-501-bluetooth-headset-msf602628
PTron Zenbuds Evo X1 Pro Bluetooth Headset,₹799,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 65 hrs Playback Time, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-zenbuds-evo-x1-pro-bluetooth-headset-msf615676
Hungama HiLife Jump 101 Bluetooth Headset,₹659,3.9,"In ear Wireless Earbuds, Bluetooth v5.0, 12 hrs Playback Time, 10mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/hungama-hilife-jump-101-bluetooth-headset-msf615152
